"";"exercicio";"instituicao";"cod_ibge";"uf";"anexo";"rotulo";"coluna";"cod_conta";"conta";"valor";"populacao";"cod_interno"
"131";2018;"Prefeitura Municipal de Manoel Urbano - AC";1200344;"AC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";31646603,01;8765;"TotalReceitas"
"132";2018;"Prefeitura Municipal de Manoel Urbano - AC";1200344;"AC";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";2099916,68;8765;"TotalReceitas"
"133";2018;"Prefeitura Municipal de Marechal Thaumaturgo - AC";1200351;"AC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";50771486,58;17401;"TotalReceitas"
"134";2018;"Prefeitura Municipal de Marechal Thaumaturgo - AC";1200351;"AC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";3209789,06;17401;"TotalReceitas"
"135";2018;"Prefeitura Municipal de Porto Acre - AC";1200807;"AC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";33044623,89;17111;"TotalReceitas"
"136";2018;"Prefeitura Municipal de Porto Acre - AC";1200807;"AC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";3085896,45;17111;"TotalReceitas"
"137";2018;"Prefeitura Municipal de Rio Branco - AC";1200401;"AC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";1045004492,88;377057;"TotalReceitas"
"138";2018;"Prefeitura Municipal de Rio Branco - AC";1200401;"AC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";95167184,13;377057;"TotalReceitas"
"139";2018;"Prefeitura Municipal de Rodrigues Alves - AC";1200427;"AC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";41759495,75;17464;"TotalReceitas"
"140";2018;"Prefeitura Municipal de Rodrigues Alves - AC";1200427;"AC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";3096524,32;17464;"TotalReceitas"
"141";2018;"Prefeitura Municipal de Sena Madureira - AC";1200500;"AC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";65821319,96;42451;"TotalReceitas"
"142";2018;"Prefeitura Municipal de Sena Madureira - AC";1200500;"AC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";6375509,68;42451;"TotalReceitas"
"143";2018;"Prefeitura Municipal de Senador Guiomard - AC";1200450;"AC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";48272240,66;21369;"TotalReceitas"
"144";2018;"Prefeitura Municipal de Senador Guiomard - AC";1200450;"AC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";4778454,65;21369;"TotalReceitas"
"145";2018;"Prefeitura Municipal de Tarauacá - AC";1200609;"AC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";71373196,4;39427;"TotalReceitas"
"146";2018;"Prefeitura Municipal de Tarauacá - AC";1200609;"AC";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";5744928,7;39427;"TotalReceitas"
"147";2018;"Prefeitura Municipal de Xapuri - AC";1200708;"AC";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";40554859,79;17894;"TotalReceitas"
"148";2018;"Prefeitura Municipal de Xapuri - AC";1200708;"AC";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4383954,44;17894;"TotalReceitas"
"149";2018;"Prefeitura Municipal de Alvarães - AM";1300029;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";46411293,89;15729;"TotalReceitas"
"150";2018;"Prefeitura Municipal de Alvarães - AM";1300029;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3836570,86;15729;"TotalReceitas"
"151";2018;"Prefeitura Municipal de Amaturá - AM";1300060;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";32928113,07;11047;"TotalReceitas"
"152";2018;"Prefeitura Municipal de Amaturá - AM";1300060;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3236036,7;11047;"TotalReceitas"
"153";2018;"Prefeitura Municipal de Anamã - AM";1300086;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";35285242,12;12653;"TotalReceitas"
"154";2018;"Prefeitura Municipal de Anamã - AM";1300086;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3254915,04;12653;"TotalReceitas"
"155";2018;"Prefeitura Municipal de Anori - AM";1300102;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";35197155,51;19749;"TotalReceitas"
"156";2018;"Prefeitura Municipal de Anori - AM";1300102;"AM";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";4311856,51;19749;"TotalReceitas"
"157";2018;"Prefeitura Municipal de Apuí - AM";1300144;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";45381907,67;21031;"TotalReceitas"
"158";2018;"Prefeitura Municipal de Apuí - AM";1300144;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4671663,23;21031;"TotalReceitas"
"159";2018;"Prefeitura Municipal de Atalaia do Norte - AM";1300201;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";51661909,84;18599;"TotalReceitas"
"160";2018;"Prefeitura Municipal de Atalaia do Norte - AM";1300201;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4968863,91;18599;"TotalReceitas"
"161";2018;"Prefeitura Municipal de Autazes - AM";1300300;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";92966157,41;37752;"TotalReceitas"
"162";2018;"Prefeitura Municipal de Autazes - AM";1300300;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";6428173,84;37752;"TotalReceitas"
"163";2018;"Prefeitura Municipal de Barcelos - AM";1300409;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";47504817,52;27589;"TotalReceitas"
"164";2018;"Prefeitura Municipal de Barcelos - AM";1300409;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";6172903,12;27589;"TotalReceitas"
"165";2018;"Prefeitura Municipal de Barreirinha - AM";1300508;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";86044978,64;31105;"TotalReceitas"
"166";2018;"Prefeitura Municipal de Barreirinha - AM";1300508;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5401568,03;31105;"TotalReceitas"
"167";2018;"Prefeitura Municipal de Benjamin Constant - AM";1300607;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";101959200,5;40417;"TotalReceitas"
"168";2018;"Prefeitura Municipal de Benjamin Constant - AM";1300607;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";6447381,05;40417;"TotalReceitas"
"169";2018;"Prefeitura Municipal de Beruri - AM";1300631;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";54101929,73;18579;"TotalReceitas"
"170";2018;"Prefeitura Municipal de Beruri - AM";1300631;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4349136,13;18579;"TotalReceitas"
"171";2018;"Prefeitura Municipal de Boa Vista do Ramos - AM";1300680;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";49340282,52;18080;"TotalReceitas"
"172";2018;"Prefeitura Municipal de Boa Vista do Ramos - AM";1300680;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4170089,48;18080;"TotalReceitas"
"173";2018;"Prefeitura Municipal de Boca do Acre - AM";1300706;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";71671505,87;33840;"TotalReceitas"
"174";2018;"Prefeitura Municipal de Boca do Acre - AM";1300706;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";6331876,19;33840;"TotalReceitas"
"175";2018;"Prefeitura Municipal de Borba - AM";1300805;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";90175837,79;39885;"TotalReceitas"
"176";2018;"Prefeitura Municipal de Borba - AM";1300805;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";6363479,3;39885;"TotalReceitas"
"177";2018;"Prefeitura Municipal de Caapiranga - AM";1300839;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";22923837,11;12622;"TotalReceitas"
"178";2018;"Prefeitura Municipal de Caapiranga - AM";1300839;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3301150,81;12622;"TotalReceitas"
"179";2018;"Prefeitura Municipal de Canutama - AM";1300904;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";44028817,91;15312;"TotalReceitas"
"180";2018;"Prefeitura Municipal de Canutama - AM";1300904;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4200606,32;15312;"TotalReceitas"
"181";2018;"Prefeitura Municipal de Carauari - AM";1301001;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";77005205,01;28337;"TotalReceitas"
"182";2018;"Prefeitura Municipal de Carauari - AM";1301001;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5575323,05;28337;"TotalReceitas"
"183";2018;"Prefeitura Municipal de Careiro - AM";1301100;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";86285592,06;36922;"TotalReceitas"
"184";2018;"Prefeitura Municipal de Careiro - AM";1301100;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";6471029,9;36922;"TotalReceitas"
"185";2018;"Prefeitura Municipal de Careiro da Várzea - AM";1301159;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";50671177,22;28592;"TotalReceitas"
"186";2018;"Prefeitura Municipal de Careiro da Várzea - AM";1301159;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4899122,32;28592;"TotalReceitas"
"187";2018;"Prefeitura Municipal de Coari - AM";1301209;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";311111874,84;83929;"TotalReceitas"
"188";2018;"Prefeitura Municipal de Codajás - AM";1301308;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";40711239,46;27303;"TotalReceitas"
"189";2018;"Prefeitura Municipal de Codajás - AM";1301308;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5342221,2;27303;"TotalReceitas"
"190";2018;"Prefeitura Municipal de Eirunepé - AM";1301407;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";83813586,34;34461;"TotalReceitas"
"191";2018;"Prefeitura Municipal de Envira - AM";1301506;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";46883926,04;19143;"TotalReceitas"
"192";2018;"Prefeitura Municipal de Envira - AM";1301506;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4506889,57;19143;"TotalReceitas"
"193";2018;"Prefeitura Municipal de Fonte Boa - AM";1301605;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";63104421,37;20199;"TotalReceitas"
"194";2018;"Prefeitura Municipal de Fonte Boa - AM";1301605;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";4558627,43;20199;"TotalReceitas"
"195";2018;"Prefeitura Municipal de Guajará - AM";1301654;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";39936537,4;16339;"TotalReceitas"
"196";2018;"Prefeitura Municipal de Guajará - AM";1301654;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3855484,13;16339;"TotalReceitas"
"197";2018;"Prefeitura Municipal de Humaitá - AM";1301704;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";119839159,92;52354;"TotalReceitas"
"198";2018;"Prefeitura Municipal de Humaitá - AM";1301704;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";8819004,59;52354;"TotalReceitas"
"199";2018;"Prefeitura Municipal de Ipixuna - AM";1301803;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";47847868,42;28299;"TotalReceitas"
"200";2018;"Prefeitura Municipal de Ipixuna - AM";1301803;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4803153,31;28299;"TotalReceitas"
"201";2018;"Prefeitura Municipal de Iranduba - AM";1301852;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";121392682,22;46703;"TotalReceitas"
"202";2018;"Prefeitura Municipal de Iranduba - AM";1301852;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";6614186,13;46703;"TotalReceitas"
"203";2018;"Prefeitura Municipal de Itacoatiara - AM";1301902;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";238493021,01;98503;"TotalReceitas"
"204";2018;"Prefeitura Municipal de Itacoatiara - AM";1301902;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";15886563,19;98503;"TotalReceitas"
"205";2018;"Prefeitura Municipal de Itamarati - AM";1301951;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";18021170,86;8153;"TotalReceitas"
"206";2018;"Prefeitura Municipal de Itamarati - AM";1301951;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3097989,74;8153;"TotalReceitas"
"207";2018;"Prefeitura Municipal de Itapiranga - AM";1302009;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";16673443,66;9040;"TotalReceitas"
"208";2018;"Prefeitura Municipal de Itapiranga - AM";1302009;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2852492,27;9040;"TotalReceitas"
"209";2018;"Prefeitura Municipal de Japurá - AM";1302108;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";38567685,79;4660;"TotalReceitas"
"210";2018;"Prefeitura Municipal de Japurá - AM";1302108;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3298164,35;4660;"TotalReceitas"
"211";2018;"Prefeitura Municipal de Juruá - AM";1302207;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";41987457,76;13581;"TotalReceitas"
"212";2018;"Prefeitura Municipal de Juruá - AM";1302207;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3893923,55;13581;"TotalReceitas"
"213";2018;"Prefeitura Municipal de Jutaí - AM";1302306;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";52485630,58;16200;"TotalReceitas"
"214";2018;"Prefeitura Municipal de Jutaí - AM";1302306;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4637261,87;16200;"TotalReceitas"
"215";2018;"Prefeitura Municipal de Lábrea - AM";1302405;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";48353467,32;44071;"TotalReceitas"
"216";2018;"Prefeitura Municipal de Lábrea - AM";1302405;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";7988104,92;44071;"TotalReceitas"
"217";2018;"Prefeitura Municipal de Manacapuru - AM";1302504;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";197658463,62;95330;"TotalReceitas"
"218";2018;"Prefeitura Municipal de Manacapuru - AM";1302504;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";13136199,92;95330;"TotalReceitas"
"219";2018;"Prefeitura Municipal de Manaquiri - AM";1302553;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";62246130,78;29327;"TotalReceitas"
"220";2018;"Prefeitura Municipal de Manaquiri - AM";1302553;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5175563,27;29327;"TotalReceitas"
"221";2018;"Prefeitura Municipal de Manaus - AM";1302603;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";5494876967,51;2094391;"TotalReceitas"
"222";2018;"Prefeitura Municipal de Manaus - AM";1302603;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";419213828,19;2094391;"TotalReceitas"
"223";2018;"Prefeitura Municipal de Manaus - AM";1302603;"AM";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";100058111,73;2094391;"TotalReceitas"
"224";2018;"Prefeitura Municipal de Manicoré - AM";1302702;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";99439963,14;53890;"TotalReceitas"
"225";2018;"Prefeitura Municipal de Manicoré - AM";1302702;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";7998278,13;53890;"TotalReceitas"
"226";2018;"Prefeitura Municipal de Maraã - AM";1302801;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";57470489,61;18477;"TotalReceitas"
"227";2018;"Prefeitura Municipal de Maraã - AM";1302801;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4460646,49;18477;"TotalReceitas"
"228";2018;"Prefeitura Municipal de Maués - AM";1302900;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";159339001,59;61110;"TotalReceitas"
"229";2018;"Prefeitura Municipal de Maués - AM";1302900;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";10498273,91;61110;"TotalReceitas"
"230";2018;"Prefeitura Municipal de Nhamundá - AM";1303007;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";50737541,5;20633;"TotalReceitas"
"231";2018;"Prefeitura Municipal de Nhamundá - AM";1303007;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4563435,34;20633;"TotalReceitas"
"232";2018;"Prefeitura Municipal de Nova Olinda do Norte - AM";1303106;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";32432602,56;35800;"TotalReceitas"
"233";2018;"Prefeitura Municipal de Nova Olinda do Norte - AM";1303106;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5519415,67;35800;"TotalReceitas"
"234";2018;"Prefeitura Municipal de Novo Airão - AM";1303205;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";26852468,65;18133;"TotalReceitas"
"235";2018;"Prefeitura Municipal de Novo Airão - AM";1303205;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4703890,81;18133;"TotalReceitas"
"236";2018;"Prefeitura Municipal de Novo Aripuanã - AM";1303304;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";46865258,64;24718;"TotalReceitas"
"237";2018;"Prefeitura Municipal de Novo Aripuanã - AM";1303304;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5053431,16;24718;"TotalReceitas"
"238";2018;"Prefeitura Municipal de Parintins - AM";1303403;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";223247427,52;112716;"TotalReceitas"
"239";2018;"Prefeitura Municipal de Parintins - AM";1303403;"AM";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";13491024,63;112716;"TotalReceitas"
"240";2018;"Prefeitura Municipal de Pauini - AM";1303502;"AM";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";45296675,92;19488;"TotalReceitas"
